PTU,oids,Latitude,Longitude
PTU-31424,3300031507,46.04,-122.86
PTU-31425,3300031507,46.04,-122.86
PTU-31426,3300031507,46.04,-122.86
PTU-31427,3300031507,46.04,-122.86
PTU-31428,3300031507,46.04,-122.86
PTU-31429,3300031507,46.04,-122.86
PTU-31430,3300031548,38.5,-121.7
PTU-31431,3300031548,38.5,-121.7
PTU-31432,3300031548,38.5,-121.7
PTU-31433,3300031548,38.5,-121.7
PTU-31434,3300031548,38.5,-121.7
PTU-31435,3300031548,38.5,-121.7
PTU-31436,3300031548,38.5,-121.7
PTU-31437,3300031548,38.5,-121.7
PTU-31438,3300031548,38.5,-121.7
PTU-31439,3300031548,38.5,-121.7
PTU-31440,3300031548,38.5,-121.7
PTU-31441,3300031548,38.5,-121.7
PTU-31442,3300031548,38.5,-121.7
PTU-31443,3300031548,38.5,-121.7
PTU-31444,3300031548,38.5,-121.7
PTU-31445,3300031548,38.5,-121.7
PTU-31446,3300031548,38.5,-121.7
PTU-31447,3300031548,38.5,-121.7
PTU-31448,3300031548,38.5,-121.7
PTU-31449,3300031548,38.5,-121.7
PTU-31450,3300031548,38.5,-121.7
PTU-31451,3300031455,48.45,-122.32
PTU-31452,3300031455,48.45,-122.32
PTU-31453,3300031455,48.45,-122.32
PTU-31454,3300031250,47.65,-122.3
PTU-31455,3300031251,47.65,-122.3
PTU-31456,3300031251,47.65,-122.3
PTU-31457,3300031250,47.65,-122.3
PTU-31458,3300031250,47.65,-122.3
PTU-31459,3300031250,47.65,-122.3
PTU-31460,3300031250,47.65,-122.3
PTU-31461,3300031250,47.65,-122.3
PTU-31462,3300031250,47.65,-122.3
PTU-31463,3300031250,47.65,-122.3
PTU-31464,3300031251,47.65,-122.3
PTU-31465,3300031250,47.65,-122.3
PTU-31466,3300031250,47.65,-122.3
PTU-31467,3300031250,47.65,-122.3
PTU-31468,3300031250,47.65,-122.3
PTU-31469,3300031250,47.65,-122.3
PTU-31470,3300031250,47.65,-122.3
PTU-31471,3300031250,47.65,-122.3
PTU-31472,3300031250,47.65,-122.3
PTU-31473,3300031251,47.65,-122.3
PTU-31474,3300031251,47.65,-122.3
PTU-31475,3300031455,48.45,-122.32
PTU-31476,3300031251,47.65,-122.3
PTU-31477,3300031251,47.65,-122.3
PTU-31478,3300031251,47.65,-122.3
PTU-31479,3300031251,47.65,-122.3
PTU-31480,3300031251,47.65,-122.3
PTU-31481,3300031251,47.65,-122.3
PTU-31482,3300031251,47.65,-122.3
PTU-31483,3300031251,47.65,-122.3
PTU-31484,3300031251,47.65,-122.3
PTU-31485,3300031251,47.65,-122.3
PTU-31486,3300031251,47.65,-122.3
PTU-31487,3300031251,47.65,-122.3
PTU-31488,3300031251,47.65,-122.3
PTU-31489,3300031251,47.65,-122.3
PTU-31490,3300031251,47.65,-122.3
PTU-31491,3300031251,47.65,-122.3
PTU-31492,3300031251,47.65,-122.3
PTU-31493,3300031251,47.65,-122.3
PTU-31494,3300031251,47.65,-122.3
PTU-31495,3300031250,47.65,-122.3
PTU-31496,3300031250,47.65,-122.3
PTU-31497,3300031250,47.65,-122.3
PTU-31498,3300031242,47.65,-122.3
PTU-31499,3300031247,47.65,-122.3
PTU-31500,3300031247,47.65,-122.3
PTU-31501,3300031247,47.65,-122.3
PTU-31502,3300031247,47.65,-122.3
PTU-31503,3300031247,47.65,-122.3
PTU-31504,3300031247,47.65,-122.3
PTU-31505,3300031247,47.65,-122.3
PTU-31506,3300031246,33.05,-117.29
PTU-31507,3300031241,47.65,-122.3
PTU-31508,3300031250,47.65,-122.3
PTU-31509,3300031241,47.65,-122.3
PTU-31510,3300031241,47.65,-122.3
PTU-31511,3300031241,47.65,-122.3
PTU-31512,3300031241,47.65,-122.3
PTU-31513,3300031241,47.65,-122.3
PTU-31514,3300031241,47.65,-122.3
PTU-31515,3300031240,47.65,-122.3
PTU-31516,3300031240,47.65,-122.3
PTU-31517,3300031247,47.65,-122.3
PTU-31518,3300031247,47.65,-122.3
PTU-31519,3300031247,47.65,-122.3
PTU-31520,3300031249,47.65,-122.3
PTU-31521,3300031250,47.65,-122.3
PTU-31522,3300031250,47.65,-122.3
PTU-31523,3300031250,47.65,-122.3
PTU-31524,3300031250,47.65,-122.3
PTU-31525,3300031250,47.65,-122.3
PTU-31526,3300031250,47.65,-122.3
PTU-31527,3300031250,47.65,-122.3
PTU-31528,3300031250,47.65,-122.3
PTU-31529,3300031249,47.65,-122.3
PTU-31530,3300031249,47.65,-122.3
PTU-31531,3300031249,47.65,-122.3
PTU-31532,3300031249,47.65,-122.3
PTU-31533,3300031249,47.65,-122.3
PTU-31534,3300031249,47.65,-122.3
PTU-31535,3300031249,47.65,-122.3
PTU-31536,3300031249,47.65,-122.3
PTU-31537,3300031249,47.65,-122.3
PTU-31538,3300031251,47.65,-122.3
PTU-31539,3300031251,47.65,-122.3
PTU-31540,3300031251,47.65,-122.3
PTU-31541,3300031251,47.65,-122.3
PTU-31542,3300031344,47.65,-122.3
PTU-31543,3300031344,47.65,-122.3
PTU-31544,3300031344,47.65,-122.3
PTU-31545,3300031344,47.65,-122.3
PTU-31546,3300031344,47.65,-122.3
PTU-31547,3300031344,47.65,-122.3
PTU-31548,3300031344,47.65,-122.3
PTU-31549,3300031344,47.65,-122.3
PTU-31550,3300031251,47.65,-122.3
PTU-31551,3300031251,47.65,-122.3
PTU-31552,3300031251,47.65,-122.3
PTU-31553,3300031251,47.65,-122.3
PTU-31554,3300031251,47.65,-122.3
PTU-31555,3300031251,47.65,-122.3
PTU-31556,3300031251,47.65,-122.3
PTU-31557,3300031251,47.65,-122.3
PTU-31558,3300031251,47.65,-122.3
PTU-31559,3300031251,47.65,-122.3
PTU-31560,3300031344,47.65,-122.3
PTU-31561,3300031344,47.65,-122.3
PTU-31562,3300031344,47.65,-122.3
PTU-31563,3300031344,47.65,-122.3
PTU-31564,3300031455,48.45,-122.32
PTU-31565,3300031455,48.45,-122.32
PTU-31566,3300031455,48.45,-122.32
PTU-31567,3300031455,48.45,-122.32
PTU-31568,3300031366,47.67,-121.92
PTU-31569,3300031366,47.67,-121.92
PTU-31570,3300031344,47.65,-122.3
PTU-31571,3300031344,47.65,-122.3
PTU-31572,3300031344,47.65,-122.3
PTU-31573,3300031344,47.65,-122.3
PTU-31574,3300031344,47.65,-122.3
PTU-31575,3300031344,47.65,-122.3
PTU-31576,3300031344,47.65,-122.3
PTU-31577,3300031344,47.65,-122.3
PTU-31578,3300031344,47.65,-122.3
PTU-31579,3300031344,47.65,-122.3
PTU-31580,3300031344,47.65,-122.3
PTU-31581,3300031251,47.65,-122.3
PTU-31582,3300031251,47.65,-122.3
PTU-31583,3300031251,47.65,-122.3
PTU-31584,3300031251,47.65,-122.3
PTU-31585,3300031251,47.65,-122.3
PTU-31586,3300031251,47.65,-122.3
PTU-31587,3300031251,47.65,-122.3
PTU-31588,3300031251,47.65,-122.3
PTU-31589,3300031251,47.65,-122.3
PTU-31590,3300031251,47.65,-122.3
PTU-31591,3300031251,47.65,-122.3
PTU-31592,3300031251,47.65,-122.3
PTU-31593,3300031251,47.65,-122.3
PTU-31594,3300031251,47.65,-122.3
PTU-31595,3300031251,47.65,-122.3
PTU-31596,3300031251,47.65,-122.3
PTU-31597,3300031251,47.65,-122.3
PTU-31598,3300031251,47.65,-122.3
PTU-31599,3300031251,47.65,-122.3
PTU-31600,3300031251,47.65,-122.3
PTU-31601,3300031251,47.65,-122.3
PTU-31602,3300031251,47.65,-122.3
PTU-31603,3300031251,47.65,-122.3
PTU-31604,3300031251,47.65,-122.3
PTU-31605,3300031251,47.65,-122.3
PTU-31606,3300031251,47.65,-122.3
PTU-31607,3300031251,47.65,-122.3
PTU-31608,3300031251,47.65,-122.3
PTU-31609,3300031251,47.65,-122.3
PTU-31610,3300031251,47.65,-122.3
PTU-31611,3300031251,47.65,-122.3
PTU-31612,3300031251,47.65,-122.3
PTU-31613,3300031251,47.65,-122.3
PTU-31614,3300031251,47.65,-122.3
PTU-31615,3300031251,47.65,-122.3
PTU-31616,3300031251,47.65,-122.3
PTU-31617,3300031251,47.65,-122.3
PTU-31618,3300031251,47.65,-122.3
PTU-31619,3300031251,47.65,-122.3
PTU-31620,3300031251,47.65,-122.3
PTU-31621,3300031251,47.65,-122.3
PTU-31622,3300031251,47.65,-122.3
PTU-31623,3300031251,47.65,-122.3
PTU-31624,3300028608,42.67,-77.03
PTU-31625,3300028608,42.67,-77.03
PTU-31626,3300026088,42.39,-85.37
PTU-31627,3300027711,41.77,-111.81
PTU-31628,3300027711,41.77,-111.81
PTU-31629,3300027711,41.77,-111.81
PTU-31630,3300027711,41.77,-111.81
PTU-31631,3300027711,41.77,-111.81
PTU-31632,3300027711,41.77,-111.81
PTU-31633,3300027711,41.77,-111.81
PTU-31634,3300027711,41.77,-111.81
PTU-31635,3300027711,41.77,-111.81
PTU-31636,3300027711,41.77,-111.81
PTU-31637,3300027711,41.77,-111.81
PTU-31638,3300027711,41.77,-111.81
PTU-31639,3300027711,41.77,-111.81
PTU-31640,3300027711,41.77,-111.81
PTU-31641,3300027711,41.77,-111.81
PTU-31642,3300027711,41.77,-111.81
PTU-31643,3300027711,41.77,-111.81
PTU-31644,3300027711,41.77,-111.81
PTU-31645,3300027711,41.77,-111.81
PTU-31646,3300027711,41.77,-111.81
PTU-31647,3300027711,41.77,-111.81
PTU-31648,3300027773,40.8,-76.34
PTU-31649,3300027773,40.8,-76.34
PTU-31650,3300027773,40.8,-76.34
PTU-31651,3300027773,40.8,-76.34
PTU-31652,3300027773,40.8,-76.34
PTU-31653,3300027773,40.8,-76.34
PTU-31654,3300027773,40.8,-76.34
PTU-31655,3300027773,40.8,-76.34
PTU-31656,3300027773,40.8,-76.34
PTU-31657,3300027773,40.8,-76.34
PTU-31658,3300027773,40.8,-76.34
PTU-31659,3300027711,41.77,-111.81
PTU-31660,3300027773,40.8,-76.34
PTU-31661,3300027773,40.8,-76.34
PTU-31662,3300027738,38.88,-120.64
PTU-31663,3300027738,38.88,-120.64
PTU-31664,3300027711,41.77,-111.81
PTU-31665,3300027711,41.77,-111.81
PTU-31666,3300027711,41.77,-111.81
PTU-31667,3300027711,41.77,-111.81
PTU-31668,3300027711,41.77,-111.81
PTU-31669,3300027711,41.77,-111.81
PTU-31670,3300027711,41.77,-111.81
PTU-31671,3300027653,33.88,-83.42
PTU-31672,3300027703,18.0,-65.0
PTU-31673,3300027680,18.0,-65.0
PTU-31674,3300027680,18.0,-65.0
PTU-31675,3300027663,38.88,-120.64
PTU-31676,3300027654,9.11,-79.84
PTU-31677,3300027653,33.88,-83.42
PTU-31678,3300027653,33.88,-83.42
PTU-31679,3300027653,33.88,-83.42
PTU-31680,3300027653,33.88,-83.42
PTU-31681,3300027711,41.77,-111.81
PTU-31682,3300027653,33.88,-83.42
PTU-31683,3300027653,33.88,-83.42
PTU-31684,3300027653,33.88,-83.42
PTU-31685,3300027653,33.88,-83.42
PTU-31686,3300027653,33.88,-83.42
PTU-31687,3300027653,33.88,-83.42
PTU-31688,3300027653,33.88,-83.42
PTU-31689,3300027653,33.88,-83.42
PTU-31690,3300027706,40.8,-76.34
PTU-31691,3300027706,40.8,-76.34
PTU-31692,3300027706,40.8,-76.34
PTU-31693,3300027706,40.8,-76.34
PTU-31694,3300027711,41.77,-111.81
PTU-31695,3300027711,41.77,-111.81
PTU-31696,3300027711,41.77,-111.81
PTU-31697,3300027711,41.77,-111.81
PTU-31698,3300027711,41.77,-111.81
PTU-31699,3300027706,40.8,-76.34
PTU-31700,3300027706,40.8,-76.34
PTU-31701,3300027706,40.8,-76.34
PTU-31702,3300027706,40.8,-76.34
PTU-31703,3300027706,40.8,-76.34
PTU-31704,3300027706,40.8,-76.34
PTU-31705,3300027706,40.8,-76.34
PTU-31706,3300027706,40.8,-76.34
PTU-31707,3300027706,40.8,-76.34
PTU-31708,3300027706,40.8,-76.34
PTU-31709,3300027706,40.8,-76.34
PTU-31710,3300027706,40.8,-76.34
PTU-31711,3300027773,40.8,-76.34
PTU-31712,3300027773,40.8,-76.34
PTU-31713,3300027880,35.84,-83.96
PTU-31714,3300027867,40.8,-76.34
PTU-31715,3300027867,40.8,-76.34
PTU-31716,3300027867,40.8,-76.34
PTU-31717,3300027867,40.8,-76.34
PTU-31718,3300027867,40.8,-76.34
PTU-31719,3300027867,40.8,-76.34
PTU-31720,3300027867,40.8,-76.34
PTU-31721,3300027867,40.8,-76.34
PTU-31722,3300027867,40.8,-76.34
PTU-31723,3300027867,40.8,-76.34
PTU-31724,3300027869,40.8,-76.34
PTU-31725,3300027867,40.8,-76.34
PTU-31726,3300027867,40.8,-76.34
PTU-31727,3300027857,40.8,-76.34
PTU-31728,3300027857,40.8,-76.34
PTU-31729,3300027857,40.8,-76.34
PTU-31730,3300027857,40.8,-76.34
PTU-31731,3300027857,40.8,-76.34
PTU-31732,3300027857,40.8,-76.34
PTU-31733,3300027867,40.8,-76.34
PTU-31734,3300027869,40.8,-76.34
PTU-31735,3300027773,40.8,-76.34
PTU-31736,3300027874,9.11,-79.84
PTU-31737,3300027879,38.0,-97.0
PTU-31738,3300027876,37.93,-122.02
PTU-31739,3300027876,37.93,-122.02
PTU-31740,3300027876,37.93,-122.02
PTU-31741,3300027876,37.93,-122.02
PTU-31742,3300027874,9.11,-79.84
PTU-31743,3300027874,9.11,-79.84
PTU-31744,3300027874,9.11,-79.84
PTU-31745,3300027869,40.8,-76.34
PTU-31746,3300027869,40.8,-76.34
PTU-31747,3300027869,40.8,-76.34
PTU-31748,3300027869,40.8,-76.34
PTU-31749,3300027869,40.8,-76.34
PTU-31750,3300027869,40.8,-76.34
PTU-31751,3300027869,40.8,-76.34
PTU-31752,3300027869,40.8,-76.34
PTU-31753,3300027869,40.8,-76.34
PTU-31754,3300027869,40.8,-76.34
PTU-31755,3300027857,40.8,-76.34
PTU-31756,3300027857,40.8,-76.34
PTU-31757,3300027857,40.8,-76.34
PTU-31758,3300027826,40.8,-76.34
PTU-31759,3300027826,40.8,-76.34
PTU-31760,3300027826,40.8,-76.34
PTU-31761,3300027826,40.8,-76.34
PTU-31762,3300027826,40.8,-76.34
PTU-31763,3300027826,40.8,-76.34
PTU-31764,3300027826,40.8,-76.34
PTU-31765,3300027826,40.8,-76.34
PTU-31766,3300027826,40.8,-76.34
PTU-31767,3300027821,40.8,-76.34
PTU-31768,3300027857,40.8,-76.34
PTU-31769,3300027821,40.8,-76.34
PTU-31770,3300027821,40.8,-76.34
PTU-31771,3300027817,31.11,-95.15
PTU-31772,3300027773,40.8,-76.34
PTU-31773,3300027773,40.8,-76.34
PTU-31774,3300027773,40.8,-76.34
PTU-31775,3300027773,40.8,-76.34
PTU-31776,3300027773,40.8,-76.34
PTU-31777,3300027826,40.8,-76.34
PTU-31778,3300027826,40.8,-76.34
PTU-31779,3300027826,40.8,-76.34
PTU-31780,3300027826,40.8,-76.34
PTU-31781,3300027857,40.8,-76.34
PTU-31782,3300027857,40.8,-76.34
PTU-31783,3300027857,40.8,-76.34
PTU-31784,3300027857,40.8,-76.34
PTU-31785,3300027857,40.8,-76.34
PTU-31786,3300027853,38.0,-97.0
PTU-31787,3300027853,38.0,-97.0
PTU-31788,3300027853,38.0,-97.0
PTU-31789,3300027853,38.0,-97.0
PTU-31790,3300027853,38.0,-97.0
PTU-31791,3300027853,38.0,-97.0
PTU-31792,3300027842,40.8,-76.34
PTU-31793,3300027842,40.8,-76.34
PTU-31794,3300027842,40.8,-76.34
PTU-31795,3300027826,40.8,-76.34
PTU-31796,3300027826,40.8,-76.34
PTU-31797,3300027826,40.8,-76.34
PTU-31798,3300027653,33.88,-83.42
PTU-31799,3300027653,33.88,-83.42
PTU-31800,3300027653,33.88,-83.42
PTU-31801,3300026142,42.39,-85.37
PTU-31802,3300026377,44.23,-122.22
PTU-31803,3300026377,44.23,-122.22
PTU-31804,3300026374,44.23,-122.22
PTU-31805,3300026374,44.23,-122.22
PTU-31806,3300026374,44.23,-122.22
PTU-31807,3300026374,44.23,-122.22
PTU-31808,3300026142,42.39,-85.37
PTU-31809,3300026142,42.39,-85.37
PTU-31810,3300026142,42.39,-85.37
PTU-31811,3300026496,44.23,-122.22
PTU-31812,3300026142,42.39,-85.37
PTU-31813,3300026142,42.39,-85.37
PTU-31814,3300026142,42.39,-85.37
PTU-31815,3300026142,42.39,-85.37
PTU-31816,3300026142,42.39,-85.37
PTU-31817,3300026142,42.39,-85.37
PTU-31818,3300026121,42.39,-85.37
PTU-31819,3300026121,42.39,-85.37
PTU-31820,3300026377,44.23,-122.22
PTU-31821,3300026508,44.23,-122.22
PTU-31822,3300027653,33.88,-83.42
PTU-31823,3300026934,18.0,-65.0
PTU-31824,3300026942,18.0,-65.0
PTU-31825,3300026934,18.0,-65.0
PTU-31826,3300026934,18.0,-65.0
PTU-31827,3300026934,18.0,-65.0
PTU-31828,3300026934,18.0,-65.0
PTU-31829,3300026934,18.0,-65.0
PTU-31830,3300026934,18.0,-65.0
PTU-31831,3300026934,18.0,-65.0
PTU-31832,3300026934,18.0,-65.0
PTU-31833,3300026802,43.3,-89.38
PTU-31834,3300026934,18.0,-65.0
PTU-31835,3300026932,18.0,-65.0
PTU-31836,3300026910,18.0,-65.0
PTU-31837,3300026876,18.0,-65.0
PTU-31838,3300026873,43.3,-89.38
PTU-31839,3300026871,18.0,-65.0
PTU-31840,3300026817,18.0,-65.0
PTU-31841,3300026802,43.3,-89.38
PTU-31842,3300026121,42.39,-85.37
PTU-31843,3300026118,42.39,-85.37
PTU-31844,3300026118,42.39,-85.37
PTU-31845,3300026088,42.39,-85.37
PTU-31846,3300026089,42.39,-85.37
PTU-31847,3300026089,42.39,-85.37
PTU-31848,3300026089,42.39,-85.37
PTU-31849,3300026088,42.39,-85.37
PTU-31850,3300026088,42.39,-85.37
PTU-31851,3300026088,42.39,-85.37
PTU-31852,3300026088,42.39,-85.37
PTU-31853,3300026088,42.39,-85.37
PTU-31854,3300026088,42.39,-85.37
PTU-31855,3300026118,42.39,-85.37
PTU-31856,3300026088,42.39,-85.37
PTU-31857,3300026088,42.39,-85.37
PTU-31858,3300026088,42.39,-85.37
PTU-31859,3300026088,42.39,-85.37
PTU-31860,3300026088,42.39,-85.37
PTU-31861,3300026088,42.39,-85.37
PTU-31862,3300026088,42.39,-85.37
PTU-31863,3300026088,42.39,-85.37
PTU-31864,3300026095,42.39,-85.37
PTU-31865,3300026095,42.39,-85.37
PTU-31866,3300026095,42.39,-85.37
PTU-31867,3300026095,42.39,-85.37
PTU-31868,3300026118,42.39,-85.37
PTU-31869,3300026118,42.39,-85.37
PTU-31870,3300026118,42.39,-85.37
PTU-31871,3300026118,42.39,-85.37
PTU-31872,3300026118,42.39,-85.37
PTU-31873,3300026118,42.39,-85.37
PTU-31874,3300026116,42.39,-85.37
PTU-31875,3300026116,42.39,-85.37
PTU-31876,3300026116,42.39,-85.37
PTU-31877,3300026116,42.39,-85.37
PTU-31878,3300026116,42.39,-85.37
PTU-31879,3300026116,42.39,-85.37
PTU-31880,3300026116,42.39,-85.37
PTU-31881,3300026116,42.39,-85.37
PTU-31882,3300026116,42.39,-85.37
PTU-31883,3300026095,42.39,-85.37
PTU-31884,3300026095,42.39,-85.37
PTU-31885,3300026942,18.0,-65.0
PTU-31886,3300026981,18.0,-65.0
PTU-31887,3300026983,18.0,-65.0
PTU-31888,3300027653,33.88,-83.42
PTU-31889,3300027653,33.88,-83.42
PTU-31890,3300027653,33.88,-83.42
PTU-31891,3300027653,33.88,-83.42
PTU-31892,3300027653,33.88,-83.42
PTU-31893,3300027653,33.88,-83.42
PTU-31894,3300027653,33.88,-83.42
PTU-31895,3300027653,33.88,-83.42
PTU-31896,3300027653,33.88,-83.42
PTU-31897,3300027653,33.88,-83.42
PTU-31898,3300027653,33.88,-83.42
PTU-31899,3300027653,33.88,-83.42
PTU-31900,3300027653,33.88,-83.42
PTU-31901,3300027653,33.88,-83.42
PTU-31902,3300027653,33.88,-83.42
PTU-31903,3300027653,33.88,-83.42
PTU-31904,3300027653,33.88,-83.42
PTU-31905,3300027653,33.88,-83.42
PTU-31906,3300027653,33.88,-83.42
PTU-31907,3300027653,33.88,-83.42
PTU-31908,3300027653,33.88,-83.42
PTU-31909,3300027653,33.88,-83.42
PTU-31910,3300027653,33.88,-83.42
PTU-31911,3300027653,33.88,-83.42
PTU-31912,3300027653,33.88,-83.42
PTU-31913,3300027653,33.88,-83.42
PTU-31914,3300027653,33.88,-83.42
PTU-31915,3300027653,33.88,-83.42
PTU-31916,3300027653,33.88,-83.42
PTU-31917,3300027653,33.88,-83.42
PTU-31918,3300027653,33.88,-83.42
PTU-31919,3300027653,33.88,-83.42
PTU-31920,3300027653,33.88,-83.42
PTU-31921,3300027653,33.88,-83.42
PTU-31922,3300027653,33.88,-83.42
PTU-31923,3300027653,33.88,-83.42
PTU-31924,3300027653,33.88,-83.42
PTU-31925,3300027653,33.88,-83.42
PTU-31926,3300027653,33.88,-83.42
PTU-31927,3300027653,33.88,-83.42
PTU-31928,3300027653,33.88,-83.42
PTU-31929,3300027653,33.88,-83.42
PTU-31930,3300026988,18.0,-65.0
PTU-31931,3300027045,18.0,-65.0
PTU-31932,3300027063,18.0,-65.0
PTU-31933,3300027049,18.0,-65.0
PTU-31934,3300027049,18.0,-65.0
PTU-31935,3300027049,18.0,-65.0
PTU-31936,3300027049,18.0,-65.0
PTU-31937,3300027049,18.0,-65.0
PTU-31938,3300027049,18.0,-65.0
PTU-31939,3300027049,18.0,-65.0
PTU-31940,3300027043,18.0,-65.0
PTU-31941,3300027653,33.88,-83.42
PTU-31942,3300027043,18.0,-65.0
PTU-31943,3300027043,18.0,-65.0
PTU-31944,3300027019,18.0,-65.0
PTU-31945,3300027019,18.0,-65.0
PTU-31946,3300027011,18.0,-65.0
PTU-31947,3300027010,18.0,-65.0
PTU-31948,3300026988,18.0,-65.0
PTU-31949,3300026988,18.0,-65.0
PTU-31950,3300027063,18.0,-65.0
PTU-31951,3300027176,38.88,-120.64
PTU-31952,3300027326,31.11,-95.15
PTU-31953,3300027330,18.0,-65.0
PTU-31954,3300027653,33.88,-83.42
PTU-31955,3300027653,33.88,-83.42
PTU-31956,3300027653,33.88,-83.42
PTU-31957,3300027653,33.88,-83.42
PTU-31958,3300027614,37.93,-122.02
PTU-31959,3300027614,37.93,-122.02
PTU-31960,3300027574,38.88,-120.64
PTU-31961,3300027530,31.11,-95.15
PTU-31962,3300027530,31.11,-95.15
PTU-31963,3300027527,9.11,-79.84
PTU-31964,3300027524,38.88,-120.64
PTU-31965,3300027502,31.11,-95.15
PTU-31966,3300027376,31.11,-95.15
PTU-31967,3300027376,31.11,-95.15
PTU-31968,3300027376,31.11,-95.15
PTU-31969,3300027376,31.11,-95.15
PTU-31970,3300027371,31.11,-95.15
PTU-31971,3300027880,35.84,-83.96
PTU-31972,3300027884,38.0,-97.0
PTU-31973,3300028608,42.67,-77.03
PTU-31974,3300028590,42.67,-77.03
PTU-31975,3300028590,42.67,-77.03
PTU-31976,3300028590,42.67,-77.03
PTU-31977,3300028590,42.67,-77.03
PTU-31978,3300028590,42.67,-77.03
PTU-31979,3300028590,42.67,-77.03
PTU-31980,3300028590,42.67,-77.03
PTU-31981,3300028590,42.67,-77.03
PTU-31982,3300028590,42.67,-77.03
PTU-31983,3300028590,42.67,-77.03
PTU-31984,3300028590,42.67,-77.03
PTU-31985,3300028590,42.67,-77.03
PTU-31986,3300028590,42.67,-77.03
PTU-31987,3300028590,42.67,-77.03
PTU-31988,3300028590,42.67,-77.03
PTU-31989,3300028590,42.67,-77.03
PTU-31990,3300028590,42.67,-77.03
PTU-31991,3300028589,42.67,-77.03
PTU-31992,3300028589,42.67,-77.03
PTU-31993,3300028590,42.67,-77.03
PTU-31994,3300028590,42.67,-77.03
PTU-31995,3300028590,42.67,-77.03
PTU-31996,3300028590,42.67,-77.03
PTU-31997,3300028590,42.67,-77.03
PTU-31998,3300028590,42.67,-77.03
PTU-31999,3300028590,42.67,-77.03
PTU-32000,3300028590,42.67,-77.03
PTU-32001,3300028590,42.67,-77.03
PTU-32002,3300028590,42.67,-77.03
PTU-32003,3300028590,42.67,-77.03
PTU-32004,3300028590,42.67,-77.03
PTU-32005,3300028590,42.67,-77.03
PTU-32006,3300028590,42.67,-77.03
PTU-32007,3300028590,42.67,-77.03
PTU-32008,3300028590,42.67,-77.03
PTU-32009,3300028590,42.67,-77.03
PTU-32010,3300028590,42.67,-77.03
PTU-32011,3300028590,42.67,-77.03
PTU-32012,3300028590,42.67,-77.03
PTU-32013,3300028590,42.67,-77.03
PTU-32014,3300028590,42.67,-77.03
PTU-32015,3300028589,42.67,-77.03
PTU-32016,3300028589,42.67,-77.03
PTU-32017,3300028589,42.67,-77.03
PTU-32018,3300028573,47.65,-122.3
PTU-32019,3300028573,47.65,-122.3
PTU-32020,3300028573,47.65,-122.3
PTU-32021,3300028573,47.65,-122.3
PTU-32022,3300028573,47.65,-122.3
PTU-32023,3300028573,47.65,-122.3
PTU-32024,3300028573,47.65,-122.3
PTU-32025,3300028573,47.65,-122.3
PTU-32026,3300028573,47.65,-122.3
PTU-32027,3300028573,47.65,-122.3
PTU-32028,3300028589,42.67,-77.03
PTU-32029,3300028573,47.65,-122.3
PTU-32030,3300028573,47.65,-122.3
PTU-32031,3300028573,47.65,-122.3
PTU-32032,3300028573,47.65,-122.3
PTU-32033,3300028573,47.65,-122.3
PTU-32034,3300028563,47.65,-122.3
PTU-32035,3300028563,47.65,-122.3
PTU-32036,3300028563,47.65,-122.3
PTU-32037,3300028573,47.65,-122.3
PTU-32038,3300028573,47.65,-122.3
PTU-32039,3300028577,47.65,-122.3
PTU-32040,3300028577,47.65,-122.3
PTU-32041,3300028589,42.67,-77.03
PTU-32042,3300028589,42.67,-77.03
PTU-32043,3300028589,42.67,-77.03
PTU-32044,3300028589,42.67,-77.03
PTU-32045,3300028589,42.67,-77.03
PTU-32046,3300028589,42.67,-77.03
PTU-32047,3300028589,42.67,-77.03
PTU-32048,3300028589,42.67,-77.03
PTU-32049,3300028589,42.67,-77.03
PTU-32050,3300028589,42.67,-77.03
PTU-32051,3300028589,42.67,-77.03
PTU-32052,3300028589,42.67,-77.03
PTU-32053,3300028577,47.65,-122.3
PTU-32054,3300028577,47.65,-122.3
PTU-32055,3300028577,47.65,-122.3
PTU-32056,3300028577,47.65,-122.3
PTU-32057,3300028577,47.65,-122.3
PTU-32058,3300028590,42.67,-77.03
PTU-32059,3300028590,42.67,-77.03
PTU-32060,3300027884,38.0,-97.0
PTU-32061,3300028596,42.67,-77.03
PTU-32062,3300028597,42.67,-77.03
PTU-32063,3300028596,42.67,-77.03
PTU-32064,3300028596,42.67,-77.03
PTU-32065,3300028596,42.67,-77.03
PTU-32066,3300028596,42.67,-77.03
PTU-32067,3300028596,42.67,-77.03
PTU-32068,3300028596,42.67,-77.03
PTU-32069,3300028596,42.67,-77.03
PTU-32070,3300028592,42.67,-77.03
PTU-32071,3300028597,42.67,-77.03
PTU-32072,3300028592,42.67,-77.03
PTU-32073,3300028592,42.67,-77.03
PTU-32074,3300028592,42.67,-77.03
PTU-32075,3300028592,42.67,-77.03
PTU-32076,3300028592,42.67,-77.03
PTU-32077,3300028592,42.67,-77.03
PTU-32078,3300028592,42.67,-77.03
PTU-32079,3300028592,42.67,-77.03
PTU-32080,3300028597,42.67,-77.03
PTU-32081,3300028597,42.67,-77.03
PTU-32082,3300028590,42.67,-77.03
PTU-32083,3300028608,42.67,-77.03
PTU-32084,3300028608,42.67,-77.03
PTU-32085,3300028608,42.67,-77.03
